aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,decnr,diffmaglim,distnr,exptime,field,magnr,magzpsci,magzpscirms,magzpsciunc,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
"","ZTF18absrlhv2774303515015",true,64.5418368,false,"",0.06218627095222473,100,0.019166777823459515,"",1,false,1,19.32179069519043,18.043927179832156,60528.30351850018,"ZTF18absrlhv",2774320376215015000,2774303515015,252.4097599,"","ztf",0.07532099634408951,0.09596099704504013,3.934999942779541,-0.0499534010887146,0.000019002000044565648,64.54180145263672,20.321800231933594,0.21272046864032745,30,824,18.444000244140625,26.187400817871094,0.034701500087976456,0.000011484399692562874,"0",1,252.40965270996094,50,824120150,178.5500030517578,1.9931000471115112,7.449790000915527,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2757388196215",true,64.5418053,false,"",0.15180392563343048,0.03892244487200202,0.047628362414144615,"",1,false,1,19.258750915527344,18.000207533254112,60511.388194399886,"ZTF18absrlhv",2786243276215015000,2757388196215,252.4096367,"","ztf",0.07819999754428864,0.10095400363206863,4.1579999923706055,-0.03364419937133789,0.00005229239832260646,64.54180908203125,19.26650047302246,0.010124770924448967,30,825,18.409000396728516,26.011899948120117,0.04120109975337982,0.00002439660056552384,"0",1,252.40963745117188,62,825120162,75.552001953125,2.086199998855591,14.82509994506836,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2776224395015",true,64.5417385,false,"",0.05610015615820885,100,0.009976390355418367,"",2,false,1,19.34937858581543,17.474401995066145,60530.22439809982,"ZTF18absrlhv",2776242736215015000,2776224395015,252.4096967,"","ztf",0.07066100090742111,0.09465300291776657,4.257999897003174,0.09144890308380127,0.000006853770173620433,64.54180145263672,20.400299072265625,0.2768852412700653,30,824,17.687000274658203,26.205400466918945,0.02144389972090721,0.000004337699920142768,"0",1,252.4095916748047,50,824120250,192.25399780273438,1.531000018119812,7.851669788360596,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2792263285015",true,64.5417725,false,"",0.11604394018650055,100,0.02047453767699266,"",2,false,1,19.35976219177246,17.476241285460063,60546.26328699989,"ZTF18absrlhv",2821236655015015000,2792263285015,252.4097185,"","ztf",0.07460799813270569,0.09706900268793106,4.257999897003174,0.09897240251302719,0.000010347000170440879,64.54180145263672,19.68280029296875,0.21960435807704926,30,824,17.687000274658203,26.18790054321289,0.026308100670576096,0.000006496599780803081,"0",1,252.4095916748047,50,824120250,187.5330047607422,2.2346999645233154,11.40250015258789,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2784322096215",true,64.5417888,false,"",0.13490138947963715,0.029368370621099624,0.04055898432280635,"",1,false,1,19.325550079345703,18.020726699234523,60538.32209490007,"ZTF18absrlhv",2784323535015015000,2784322096215,252.4096761,"","ztf",0.10262399911880493,0.1227250024676323,4.1579999923706055,-0.019767699763178825,0.00007127250137273222,64.54180908203125,19.390499114990234,0.0856480672955513,30,825,18.409000396728516,26.144100189208984,0.046568699181079865,0.00003358539834152907,"0",1,252.40963745117188,62,825120162,87.36969757080078,3.374000072479248,10.010499954223633,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2776242736215",true,64.5418115,false,"",0.06699489802122116,100,0.012140162534347273,"",2,false,1,19.29647445678711,17.44193138378824,60530.24273149995,"ZTF18absrlhv",2804242196215015000,2776242736215,252.4095397,"","ztf",0.07148099690675735,0.10665100067853928,3.872999906539917,0.10512000322341919,0.000008375480319955386,64.54183197021484,20.274999618530273,0.12485785782337189,30,825,17.659000396728516,26.067899703979492,0.02333809994161129,0.000005236299784883158,"0",1,252.40960693359375,62,825120262,170.09300231933594,2.273400068283081,6.306670188903809,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2776263926215",true,64.5418115,false,"",0.06117841973900795,100,0.016376366094033316,"",1,false,1,19.50170135498047,18.070749564025267,60530.26392359985,"ZTF18absrlhv",2804242196215015000,2776263926215,252.4095397,"","ztf",0.07626699656248093,0.09738200157880783,4.1579999923706055,-0.03993320092558861,0.000013272199794300832,64.54180908203125,20.43090057373047,0.15794815123081207,30,825,18.409000396728516,26.101900100708008,0.029162699356675148,0.000008163099664670881,"0",1,252.40963745117188,62,825120162,84.21330261230469,2.2014000415802,5.52455997467041,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2790265346215",true,64.5418619,false,"",0.07113924622535706,100,0.014813318314971728,"",2,false,1,19.109140396118164,17.40549813624579,60544.26534719998,"ZTF18absrlhv",2818159315015015000,2790265346215,252.4096352,"","ztf",0.07211299985647202,0.08980699628591537,3.872999906539917,0.09586150199174881,0.000008536269888281822,64.54183197021484,19.98430061340332,0.11363360285758972,30,825,17.659000396728516,26.124900817871094,0.023429499939084053,0.000005340899861039361,"0",1,252.40960693359375,62,825120262,179.968994140625,1.6974999904632568,9.987930297851562,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2796258095015",true,64.5418161,false,"",0.05998987704515457,100,0.01817360744159503,"",1,false,1,19.3487606048584,18.052168532465693,60550.25809030002,"ZTF18absrlhv",2796263286215015000,2796258095015,252.4096429,"","ztf",0.07757899910211563,0.10030099749565125,3.934999942779541,-0.04957190155982971,0.00001989230077015236,64.54180145263672,20.326400756835938,0.05037787929177284,30,824,18.444000244140625,26.305200576782227,0.035938698798418045,0.000012126100045861676,"0",1,252.40965270996094,50,824120150,199.0030059814453,2.2744998931884766,7.41549015045166,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2798238955015",true,64.5417989,false,"",0.0568355992436409,100,0.010375394364270226,"",2,false,1,19.3146915435791,17.468151967890215,60552.23895830009,"ZTF18absrlhv",2798239906215015000,2798238955015,252.4097897,"","ztf",0.0753680020570755,0.09579800069332123,4.257999897003174,0.09393029659986496,0.00000662791990180267,64.54180145263672,20.2726993560791,0.30389103293418884,30,824,17.687000274658203,26.246200561523438,0.021115999668836594,0.00000417240016759024,"0",1,252.4095916748047,50,824120250,197.6719970703125,1.9221999645233154,8.133469581604004,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2796263286215",true,64.5418177,false,"",0.069544218480587,100,0.019938410980139615,"",1,false,1,19.398605346679688,18.04217912827996,60550.26328699989,"ZTF18absrlhv",2822159276215015000,2796263286215,252.4095015,"","ztf",0.07675199955701828,0.09852000325918198,4.1579999923706055,-0.04961699992418289,0.000017169499187730253,64.54180908203125,20.32029914855957,0.21955189108848572,30,825,18.409000396728516,26.173599243164062,0.03249460086226463,0.000010415799806651194,"0",1,252.40963745117188,62,825120162,89.84210205078125,2.3898000717163086,6.074029922485352,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2800234976215",true,64.5418053,false,"",0.06793635338544846,100,0.02018883424515106,"",1,false,1,19.343599319458008,18.026121846527627,60554.23497689981,"ZTF18absrlhv",2800239995015015000,2800234976215,252.4097908,"","ztf",0.0760670006275177,0.10180199891328812,4.1579999923706055,-0.03911849856376648,0.000017455999113735743,64.54180908203125,20.300899505615234,0.23145858943462372,30,825,18.409000396728516,26.13990020751953,0.032624501734972,0.000010566500350250863,"0",1,252.40963745117188,62,825120162,87.4000015258789,2.3271000385284424,6.254519939422607,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2798281815015",true,64.5418504,false,"",0.08635319024324417,100,0.02242783245872193,"",1,false,1,19.581214904785156,18.117487195596095,60552.28181710001,"ZTF18absrlhv",2822182595015015000,2798281815015,252.4097925,"","ztf",0.08575800061225891,0.10049200057983398,3.934999942779541,-0.03878730162978172,0.00001936350054165814,64.54180145263672,20.16900062561035,0.2824498414993286,30,824,18.444000244140625,26.24690055847168,0.03421869874000549,0.00001133860041591106,"0",1,252.40965270996094,50,824120150,189.1320037841797,2.1570000648498535,8.459110260009766,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2802198485015",true,64.5417916,false,"",0.061245303601026535,100,0.017738573367829698,"",1,false,1,19.418094635009766,18.07270937687538,60556.19848380005,"ZTF18absrlhv",2802218446215015000,2802198485015,252.4096837,"","ztf",0.0742570012807846,0.095490001142025,3.934999942779541,-0.04074839875102043,0.000015202899703581352,64.54180145263672,20.363800048828125,0.06696779280900955,30,824,18.444000244140625,26.229900360107422,0.03130539879202843,0.000009253700227418449,"0",1,252.40965270996094,50,824120150,188.11399841308594,1.8202999830245972,7.516660213470459,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2794301886215",true,64.5418177,false,"",0.07024508714675903,100,0.022136755662874624,"",1,false,1,19.251766204833984,17.998011244546163,60548.30188659998,"ZTF18absrlhv",2822159276215015000,2794301886215,252.4095015,"","ztf",0.08017899841070175,0.09531000256538391,4.1579999923706055,-0.059962499886751175,0.000024625600417493843,64.54180908203125,20.03019905090332,0.21955189108848572,30,825,18.409000396728516,26.092199325561523,0.03790159896016121,0.000014456700228038244,"0",1,252.40963745117188,62,825120162,81.89830017089844,2.1730000972747803,7.844220161437988,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2804242196215",true,64.5417754,false,"",0.06479308009147644,100,0.018479779688794478,"",1,false,1,19.406522750854492,18.04444316015799,60558.24219910009,"ZTF18absrlhv",2804261555015015000,2804242196215,252.4099344,"","ztf",0.08180899918079376,0.09628699719905853,4.1579999923706055,-0.05190949887037277,0.000017760799892130308,64.54180908203125,20.335100173950195,0.4678761959075928,30,825,18.409000396728516,26.092899322509766,0.03318469971418381,0.000010797700269904453,"0",1,252.40963745117188,62,825120162,82.40440368652344,1.9510999917984009,6.301149845123291,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2802218446215",true,64.5418177,false,"",0.0829189270734787,100,0.021496552215493167,"",1,false,1,19.54889488220215,18.08318272232365,60556.21844909992,"ZTF18absrlhv",2822159276215015000,2802218446215,252.4095015,"","ztf",0.08179999887943268,0.10090699791908264,4.1579999923706055,-0.04331820085644722,0.000017389500499120913,64.54180908203125,20.20639991760254,0.21955189108848572,30,825,18.409000396728516,26.120399475097656,0.03217960149049759,0.000010318600288883317,"0",1,252.40963745117188,62,825120162,84.81849670410156,2.4663000106811523,6.223259925842285,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2807262935015",true,64.5418504,false,"",0.09807362407445908,100,0.024789992350046287,"",1,false,1,19.620826721191406,18.127637143306607,60561.26293980004,"ZTF18absrlhv",2822182595015015000,2807262935015,252.4097925,"","ztf",0.07762700319290161,0.09677600115537643,3.934999942779541,-0.03819059953093529,0.00002109560045937542,64.54180145263672,19.98040008544922,0.2824498414993286,30,824,18.444000244140625,25.89539909362793,0.034358300268650055,0.000011939599971810821,"0",1,252.40965270996094,50,824120150,134.95700073242188,1.7481000423431396,8.182900428771973,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2811262225015",true,64.5418504,false,"",0.1336609125137329,100,0.016024311395470874,"",2,false,1,19.851408004760742,17.548345390051963,60565.26222220017,"ZTF18absrlhv",2822182595015015000,2811262225015,252.4097925,"","ztf",0.07763200253248215,0.09636799991130829,4.257999897003174,0.0826708972454071,0.0000067643800321093295,64.54180145263672,19.833599090576172,0.35520419478416443,30,824,17.687000274658203,26.25189971923828,0.021133199334144592,0.000004216500201437157,"0",1,252.4095916748047,50,824120250,197.27000427246094,2.363100051879883,9.943599700927734,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2811218265015",true,64.5418504,false,"",0.10182690620422363,100,0.02439640862806388,"",1,false,1,19.697965621948242,18.14662399725636,60565.21826389991,"ZTF18absrlhv",2822182595015015000,2811218265015,252.4097925,"","ztf",0.06807699799537659,0.09240400046110153,3.934999942779541,-0.04567530006170273,0.000019134200556436554,64.54180145263672,20.07270050048828,0.2824498414993286,30,824,18.444000244140625,26.313899993896484,0.03403640165925026,0.000011278700185357593,"0",1,252.40965270996094,50,824120150,199.74400329589844,2.064500093460083,10.305399894714355,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2822234465015",true,64.5418275,false,"",0.14017678797245026,100,0.03052795813180902,"",1,false,1,19.832265853881836,18.177319986672153,60576.23446760001,"ZTF18absrlhv",2849137265015015000,2822234465015,252.4096778,"","ztf",0.07464399933815002,0.09877800196409225,3.934999942779541,-0.021046200767159462,0.000022188200091477484,64.54180145263672,19.916000366210938,0.10155819356441498,30,824,18.444000244140625,26.193199157714844,0.035179801285266876,0.000012512899957073387,"0",1,252.40965270996094,50,824120150,180.61000061035156,2.078000068664551,10.14579963684082,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2812181946215",true,64.5418177,false,"",0.10018571466207504,100,0.014980069855330326,"",2,false,1,19.54638671875,17.483156813904937,60566.18194440007,"ZTF18absrlhv",2822159276215015000,2812181946215,252.4095015,"","ztf",0.07418199628591537,0.09891799837350845,3.872999906539917,0.1021450012922287,0.000009926209713739809,64.54183197021484,19.954700469970703,0.16508211195468903,30,825,17.659000396728516,26.026399612426758,0.025293000042438507,0.000006231499810382957,"0",1,252.40960693359375,62,825120262,164.24600219726562,1.6619000434875488,9.12814998626709,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2817279016215",true,64.5418504,false,"",0.2348037213087082,0.0520188353387587,0.059944116167540015,"",1,false,1,19.57135772705078,18.08896169114245,60571.27901619999,"ZTF18absrlhv",2822182595015015000,2817279016215,252.4097925,"","ztf",0.08391399681568146,0.10624600201845169,4.1579999923706055,-0.04210050031542778,0.000050812599511118606,64.54180908203125,18.989299774169922,0.2807486653327942,30,825,18.409000396728516,26.114500045776367,0.03602319955825806,0.00002292620047228411,"0",1,252.40963745117188,62,825120162,82.45780181884766,2.1105000972747803,20.830699920654297,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2818198415015",true,64.5418504,false,"",0.11284451186656952,100,0.01758705359526431,"",2,false,1,19.521265029907227,17.503046641971856,60572.19841440022,"ZTF18absrlhv",2822182595015015000,2818198415015,252.4097925,"","ztf",0.07220999896526337,0.09476400166749954,4.257999897003174,0.10124099999666214,0.000009231030162482057,64.54180145263672,19.7992000579834,0.35520419478416443,30,824,17.687000274658203,26.25469970703125,0.024786800146102905,0.000005837900062033441,"0",1,252.4095916748047,50,824120250,199.64500427246094,1.5362000465393066,14.11359977722168,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2821180115015",true,64.5418275,false,"",0.07881337404251099,100,0.012831460024443573,"",2,false,1,19.464872360229492,17.494062747711766,60575.18011569977,"ZTF18absrlhv",2849137265015015000,2821180115015,252.4096778,"","ztf",0.0725800022482872,0.09787700325250626,4.257999897003174,0.09241139888763428,0.000007060690222715493,64.54180145263672,20.092500686645508,0.1611032485961914,30,824,17.687000274658203,26.234800338745117,0.021819500252604485,0.00000445200021204073,"0",1,252.4095916748047,50,824120250,195.1790008544922,1.788100004196167,9.99806022644043,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2822136146215",true,64.5418177,false,"",0.07714996486902237,100,0.018687564306642136,"",1,false,1,19.647310256958008,18.107852675715165,60576.13614579989,"ZTF18absrlhv",2822159276215015000,2822136146215,252.4095015,"","ztf",0.07310599833726883,0.09517499804496765,4.1579999923706055,-0.05335019901394844,0.000013239599866210483,64.54180908203125,20.46150016784668,0.21955189108848572,30,825,18.409000396728516,26.116100311279297,0.029084600508213043,0.000008145099855028093,"0",1,252.40963745117188,62,825120162,84.9343032836914,1.8151999711990356,5.732659816741943,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2817197876215",true,64.5418177,false,"",0.2464991807937622,100,0.029450091858784982,"",2,false,1,19.827678680419922,17.520856614046124,60571.1978703998,"ZTF18absrlhv",2822159276215015000,2817197876215,252.4095015,"","ztf",0.0772159993648529,0.10751000046730042,3.872999906539917,0.0899847000837326,0.000015354500646935776,64.54183197021484,19.28179931640625,0.16508211195468903,30,825,17.659000396728516,26.127300262451172,0.03142790123820305,0.000009569999747327529,"0",1,252.40960693359375,62,825120262,178.302001953125,2.2864999771118164,14.675100326538086,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2807291336215",true,64.5418177,false,"",0.12297441065311432,100,0.019535528922395438,"",2,false,1,19.468647003173828,17.471173063897034,60561.29133100016,"ZTF18absrlhv",2822159276215015000,2807291336215,252.4095015,"","ztf",0.084757000207901,0.10266400128602982,3.872999906539917,0.10727400332689285,0.000011395400179026183,64.54183197021484,19.68869972229004,0.16508211195468903,30,825,17.659000396728516,25.826200485229492,0.027110999450087547,0.000007167499916249653,"0",1,252.40960693359375,62,825120262,137.67599487304688,1.9646999835968018,8.808910369873047,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2822161155015",true,64.5418323,false,"",0.09223512560129166,100,0.013096560281912318,"",3,false,1,19.169076919555664,17.049729176516596,60576.16115739988,"ZTF18absrlhv",2852156306215015000,2822161155015,252.4098191,"","ztf",0.09564000368118286,0.10463300347328186,3.865000009536743,0.203698992729187,0.000015582199921482243,64.5418472290039,19.758800506591797,0.20588329434394836,30,824,17.215999603271484,25.520700454711914,0.026936400681734085,0.00000308609992316633,"0",1,252.40969848632812,50,824120350,229.12399291992188,1.8633999824523926,6.694799900054932,0.3840000033378601,0.06700000166893005
"","ZTF18absrlhv2841121205015",true,64.5418063,false,"",0.23218072950839996,0.04866193961802764,0.057604978986574754,"",1,false,1,19.647809982299805,18.13439461012103,60595.12120370008,"ZTF18absrlhv",2854159726215015000,2841121205015,252.4098756,"","ztf",0.1101979985833168,0.12248799949884415,3.934999942779541,-0.023558199405670166,0.00008223109762184322,64.54180145263672,19.10689926147461,0.3520342707633972,30,824,18.444000244140625,26.197099685668945,0.04367540031671524,0.00003565389852155931,"0",1,252.40965270996094,50,824120150,177.28399658203125,4.144400119781494,11.726799964904785,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2850121996215",true,64.5417453,false,"",0.09452270716428757,100,0.02154987327604835,"",1,false,1,19.733291625976562,18.12806304884834,60604.12199069979,"ZTF18absrlhv",2855139215015015000,2850121996215,252.4096778,"","ztf",0.08148100227117538,0.10200899839401245,4.1579999923706055,-0.05095149949193001,0.000015315399650717154,64.54180908203125,20.244400024414062,0.23023582994937897,30,825,18.409000396728516,26.170000076293945,0.030669499188661575,0.00000927380006032763,"0",1,252.40963745117188,62,825120162,90.52680206298828,2.0866000652313232,6.8919501304626465,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2845160026215",true,64.5418063,false,"",0.1703290343284607,100,0.02295156853437477,"",2,false,1,19.67804718017578,17.501856397211924,60599.16002310021,"ZTF18absrlhv",2854159726215015000,2845160026215,252.4098756,"","ztf",0.07762199640274048,0.1020829975605011,3.872999906539917,0.11005900055170059,0.000026138999601243995,64.54183197021484,19.63290023803711,0.43594464659690857,30,825,17.659000396728516,26.11359977722168,0.04108389839529991,0.00001640290065552108,"0",1,252.40960693359375,62,825120262,175.7689971923828,1.680999994277954,13.507800102233887,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2843190596215",true,64.5418063,false,"",0.2200998067855835,0.031197462602109018,0.04461375174619856,"",1,false,1,19.89593505859375,18.16305777110195,60597.19059030013,"ZTF18absrlhv",2854159726215015000,2843190596215,252.4098756,"","ztf",0.08509299904108047,0.10615800321102142,4.1579999923706055,-0.029370799660682678,0.000035759698221227154,64.54180908203125,19.5093994140625,0.3625897765159607,30,825,18.409000396728516,26.1299991607666,0.037641700357198715,0.00001768629954312928,"0",1,252.40963745117188,62,825120162,86.206298828125,2.34660005569458,12.45009994506836,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2841158426215",true,64.5418063,false,"",0.1570872813463211,100,0.021306190142215735,"",2,false,1,19.66983413696289,17.500746074163175,60595.158425900154,"ZTF18absrlhv",2854159726215015000,2841158426215,252.4098756,"","ztf",0.10870599746704102,0.11942999809980392,3.872999906539917,0.10812799632549286,0.000021845200535608456,64.54183197021484,19.53190040588379,0.43594464659690857,30,825,17.659000396728516,26.11520004272461,0.03754400089383125,0.000013737500012211967,"0",1,252.40960693359375,62,825120262,174.74400329589844,2.8826000690460205,9.608579635620117,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2822185416215",true,64.541846,false,"",0.0998852401971817,100,0.013620870570596876,"",2,false,1,19.663066864013672,17.49982573363959,60576.18541669985,"ZTF18absrlhv",2852176296215015000,2822185416215,252.4098541,"","ztf",0.07333400100469589,0.10040599852800369,3.872999906539917,0.10305500030517578,0.000007853060196794104,64.54183197021484,20.22439956665039,0.3936172425746918,30,825,17.659000396728516,26.070199966430664,0.022506099194288254,0.0000049361001401848625,"0",1,252.40960693359375,62,825120262,172.12399291992188,1.997499942779541,6.762720108032227,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2852156306215",true,64.5418063,false,"",0.08980266004800797,100,0.014648214537614602,"",2,false,1,19.434425354003906,17.465664081258875,60606.15630789986,"ZTF18absrlhv",2854159726215015000,2852156306215,252.4098756,"","ztf",0.07349000126123428,0.09867499768733978,3.872999906539917,0.10614500194787979,0.000009566490007273387,64.54183197021484,20.039100646972656,0.43594464659690857,30,825,17.659000396728516,26.09779930114746,0.02491069957613945,0.000005990999852656387,"0",1,252.40960693359375,62,825120262,176.92100524902344,1.8006000518798828,8.80420970916748,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2850178356215",true,64.5417453,false,"",0.12182088196277618,100,0.019016720890040036,"",2,false,1,19.491188049316406,17.474722781733632,60604.17835649988,"ZTF18absrlhv",2855139215015015000,2850178356215,252.4096778,"","ztf",0.07822299748659134,0.10307099670171738,3.872999906539917,0.10379800200462341,0.000009542500265524723,64.54183197021484,19.78230094909668,0.34022006392478943,30,825,17.659000396728516,26.08839988708496,0.024873899295926094,0.000005979599791317014,"0",1,252.40960693359375,62,825120262,174.79100036621094,1.9319000244140625,10.490300178527832,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2849137265015",true,64.5417453,false,"",0.11516682058572769,0.015375574116964755,0.03303543201394848,"",1,false,1,19.432823181152344,18.076954714043374,60603.13726849994,"ZTF18absrlhv",2855139215015015000,2849137265015,252.4096778,"","ztf",0.07688499987125397,0.10373300313949585,3.934999942779541,-0.036400098353624344,0.00003130970071651973,64.54180145263672,19.665800094604492,0.21021655201911926,30,824,18.444000244140625,26.277000427246094,0.03903210163116455,0.000016606800272711553,"0",1,252.40965270996094,50,824120150,191.125,2.322000026702881,12.524100303649902,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2853134675015",true,64.5417453,false,"",0.08618665486574173,100,0.021540003566306695,"",1,false,1,19.637250900268555,18.131765265160247,60607.134675899986,"ZTF18absrlhv",2855139215015015000,2853134675015,252.4096778,"","ztf",0.07386799901723862,0.096219003200531,3.934999942779541,-0.043988700956106186,0.00001606600017112214,64.54180145263672,20.24650001525879,0.21021655201911926,30,824,18.444000244140625,26.2893009185791,0.031802400946617126,0.000009711299753689673,"0",1,252.40965270996094,50,824120150,195.5679931640625,1.8531999588012695,8.839240074157715,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv3213118285015",true,64.5418509,false,"",0.1060514748096466,100,0.015830950991254065,"",2,false,1,19.576496124267578,17.51147185426521,60967.118286999874,"ZTF18absrlhv",3213156515015015000,3213118285015,252.4098472,"","ztf",0.08279400318861008,0.10754100233316422,4.257999897003174,0.10151299834251404,0.000007929000275908038,64.54180145263672,19.899599075317383,0.4314322769641876,30,824,17.687000274658203,26.271099090576172,0.023050500079989433,0.000004996999905415578,"0",1,252.4095916748047,50,824120250,203.072998046875,2.3210999965667725,9.680410385131836,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3211114806215",true,64.541851,false,"",0.0795765146613121,100,0.014184005914506456,"",2,false,1,19.318323135375977,17.44585811023451,60965.11480320012,"ZTF18absrlhv",3211123995015015000,3211114806215,252.4097095,"","ztf",0.07874500006437302,0.1119450032711029,3.872999906539917,0.10858500003814697,0.00001104239981941646,64.54183197021484,19.972700119018555,0.17839393019676208,30,825,17.659000396728516,26.106199264526367,0.02690489962697029,0.000006952399871806847,"0",1,252.40960693359375,62,825120262,179.0679931640625,2.1040000915527344,7.890190124511719,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3206139036215",true,64.5418189,false,"",0.0671551525592804,100,0.012310887512681511,"",2,false,1,19.281105041503906,17.43913009909645,60960.139039400034,"ZTF18absrlhv",3206159655015015000,3206139036215,252.4096664,"","ztf",0.08340500295162201,0.10584700107574463,3.872999906539917,0.10138200223445892,0.000009435650099476334,64.54183197021484,20.253599166870117,0.11430039256811142,30,825,17.659000396728516,26.139799118041992,0.0247638002038002,0.000005921399861108512,"0",1,252.40960693359375,62,825120262,183.90699768066406,1.655500054359436,7.69556999206543,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3203124936215",true,64.5418105,false,"",0.12281601130962372,0.01696760542099931,0.0336375729027095,"",1,false,1,19.467588424682617,18.061512582951295,60957.12493060017,"ZTF18absrlhv",3213176446215015000,3203124936215,252.4098723,"","ztf",0.07767999917268753,0.11277999728918076,4.1579999923706055,-0.03315730020403862,0.00003026649937964976,64.54180908203125,19.699399948120117,0.3576507866382599,30,825,18.409000396728516,26.177099227905273,0.03785660117864609,0.00001613530002941843,"0",1,252.40963745117188,62,825120162,89.91459655761719,2.2881999015808105,10.811300277709961,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3199234286215",true,64.5418105,false,"",0.20433835685253143,0.039429496735533184,0.04970836734568907,"",1,false,1,19.64116096496582,18.10635997085553,60953.23428239999,"ZTF18absrlhv",3213176446215015000,3199234286215,252.4098723,"","ztf",0.0926470011472702,0.11326699703931808,4.1579999923706055,-0.02538049966096878,0.00004561850073514506,64.54180908203125,19.25040054321289,0.3576507866382599,30,825,18.409000396728516,26.072599411010742,0.03804690018296242,0.000021196199668338522,"0",1,252.40963745117188,62,825120162,81.91719818115234,2.2488999366760254,15.163599967956543,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3199181585015",true,64.5418509,false,"",0.16196204721927643,100,0.021584216798559857,"",2,false,1,19.719905853271484,17.531713445455935,60953.181585600134,"ZTF18absrlhv",3213156515015015000,3199181585015,252.4098472,"","ztf",0.08035799860954285,0.10369700193405151,4.257999897003174,0.09360229969024658,0.000009502479770162608,64.54180145263672,19.592100143432617,0.4314322769641876,30,824,17.687000274658203,26.25979995727539,0.025120100006461143,0.000005966900062048808,"0",1,252.4095916748047,50,824120250,195.75100708007812,1.9573999643325806,14.38290023803711,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv3189221936215",true,64.5418105,false,"",0.09495949000120163,100,0.01301419798326177,"",2,false,1,19.656766891479492,17.49896448104,60943.22193290014,"ZTF18absrlhv",3213176446215015000,3189221936215,252.4098723,"","ztf",0.08321499824523926,0.1048320010304451,3.872999906539917,0.10288699716329575,0.000008682210136612412,64.54183197021484,20.247699737548828,0.427741140127182,30,825,17.659000396728516,26.097700119018555,0.02379170060157776,0.000005502000021806452,"0",1,252.40960693359375,62,825120262,176.55799865722656,1.6829999685287476,7.7133097648620605,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv3196139746215",true,64.5418105,false,"",0.13048537075519562,0.00931297408703993,0.03168617933690589,"",1,false,1,19.643709182739258,18.106979312754675,60950.13974539982,"ZTF18absrlhv",3213176446215015000,3196139746215,252.4098723,"","ztf",0.08365099877119064,0.11969500035047531,4.1579999923706055,-0.020993199199438095,0.000037013898690929636,64.54180908203125,19.82990074157715,0.3576507866382599,30,825,18.409000396728516,26.178300857543945,0.042709000408649445,0.000019831499230349436,"0",1,252.40963745117188,62,825120162,91.24089813232422,2.22760009765625,9.355400085449219,0.09000000357627869,0.03999999910593033
